"title","price","discount","developer","publisher","release_date","valoration","reviews","stock","descarga","f2p","initial_price","DLC","genre1","genre2","multiplayer","indie","year","month","day"
"MotoGP 19",4.2,83,"Milestone S.r.l.","Milestone S.r.l.","2019-06-06",9,28,1,"Descarga digital",0,24.7058823529412,FALSE,"Carreras","Simulación",FALSE,FALSE,2019,6,6
"Europa Universalis IV: Indian Shipss Unit Pack",1,50,"Paradox Development Studio","Paradox Interactive","2014-07-16",9,0,1,"Descarga digital",0,2,TRUE,"Simulación","Estrategia",FALSE,FALSE,2014,7,16
"Dishonored: Dunwall City Trials",1.12,63,"Arkane Studios","Bethesda Softworks","2012-12-11",10,0,1,"Descarga digital",0,3.02702702702703,TRUE,"Acción","Aventura",FALSE,FALSE,2012,12,11
"Crusader Kings II: The Republic",1.98,80,"Paradox Development Studio","Paradox Interactive","2013-01-15",9,0,1,"Descarga digital",0,9.9,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2013,1,15
"Total War: Empire Collection",5.33,79,"Feral Interactive (Linux)","Feral Interactive (Linux)","2009-03-04",10,18,1,"Descarga digital",0,25.3809523809524,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2009,3,4
"Garfield Kart",1.12,78,"Artefacts Studio","Microids","2013-11-07",8,7,1,"Descarga digital",0,5.09090909090909,FALSE,"Carreras","Carreras",FALSE,FALSE,2013,11,7
"Crusader Kings II: Conclave",3.32,78,"Paradox Development Studio","Paradox Interactive","2016-02-02",10,0,1,"Descarga digital",0,15.0909090909091,TRUE,"RPG","Simulación",FALSE,FALSE,2016,2,2
"Degrees Of Separation",5.05,75,"Moondrop","Modus Games","2019-02-14",10,1,1,"Descarga digital",0,20.2,FALSE,"Aventura","Aventura",FALSE,TRUE,2019,2,14
"Cities in Motion",1.16,94,"Colossal Order Ltd.","Paradox Interactive","2011-02-22",8,1,1,"Descarga digital",0,19.3333333333333,FALSE,"Simulación","Simulación",FALSE,FALSE,2011,2,22
"World of Subways 3 – London Underground Circle Line",4.49,70,"TML-Studios","Aerosoft GmbH","2014-05-12",8,1,1,"Descarga digital",0,14.9666666666667,FALSE,"Simulación","Simulación",FALSE,TRUE,2014,5,12
"Staxel",3.66,82,"Plukit","Humble Games","2019-04-11",9,11,0,"No",0,20.3333333333333,FALSE,"RPG","Simulación",FALSE,TRUE,2019,4,11
"Hitman 2 Silver Edition",12.94,84,"Io-Interactive A/S","Io-Interactive A/S","2018-11-13",10,133,0,"No",0,80.875,FALSE,"Acción","Acción",FALSE,FALSE,2018,11,13
"Pillars of Eternity II: Deadfire Beast of Winter",1.66,83,"Obsidian Entertainment","Versus Evil","2018-08-02",10,0,1,"Descarga digital",0,9.76470588235294,TRUE,"RPG","RPG",FALSE,FALSE,2018,8,2
"Jagged Alliance: Rage!",1.34,93,"Cliffhanger Productions","HandyGames","2018-12-06",5,2,1,"Descarga digital",0,19.1428571428571,FALSE,"Aventura","RPG",FALSE,FALSE,2018,12,6
"Overture",1,75,"Black Shell Games","Plug In Digital","2015-01-01",9,2,1,"Descarga digital",0,4,FALSE,"Acción","Aventura",FALSE,TRUE,2015,1,1
"Might & Magic: Clash of Heroes",4,60,"Capybara Games","Ubisoft","2011-09-22",8,1,1,"Descarga digital",0,10,FALSE,"RPG","Estrategia",FALSE,FALSE,2011,9,22
"Hearts of Iron IV: Colonel Edition",18.17,64,"Paradox Development Studio","Paradox Interactive","2016-06-06",9,151,0,"No",0,50.4722222222222,FALSE,"Simulación","Estrategia",FALSE,FALSE,2016,6,6
"Guilty Gear Isuka",2,78,"Arc System Works","Arc System Works","2006-06-20",10,0,1,"Descarga digital",0,9.09090909090909,FALSE,"Acción","Acción",FALSE,FALSE,2006,6,20
"MXGP Pro",4.2,83,"Milestone S.r.l.","Milestone S.r.l.","2018-06-29",8,14,1,"Descarga digital",0,24.7058823529412,FALSE,"Carreras","Simulación",FALSE,FALSE,2018,6,29
"Cossacks: European Wars",1,80,"GSC Game World","GSC World Publishing","2001-04-24",2,0,1,"Descarga digital",0,5,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2001,4,24
"Cossacks 2: Napoleonic Wars",2.49,50,"GSC Game World","GSC World Publishing","2005-04-26",5,1,1,"Descarga digital",0,4.98,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2005,4,26
"Mad Games Tycoon",5.57,63,"Eggcode","Eggcode","2016-09-13",9,6,1,"Descarga digital",0,15.0540540540541,FALSE,"Simulación","Estrategia",FALSE,TRUE,2016,9,13
"Pro Cycling Manager 2018",2.19,85,"Cyanide Studio","Focus Entertainment","2018-06-28",6,6,1,"Descarga digital",0,14.6,FALSE,"Simulación","Deporte",FALSE,FALSE,2018,6,28
"Townsmen - A Kingdom Rebuilt",2.22,89,"HandyGames","HandyGames","2019-02-26",6,0,1,"Descarga digital",0,20.1818181818182,FALSE,"Simulación","Estrategia",FALSE,FALSE,2019,2,26
"XCOM: Enemy Within - Europe",1.32,95,"Feral Interactive (Linux)","Feral Interactive (Linux)","2013-11-15",10,12,1,"Descarga digital",0,26.4,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2013,11,15
"Arma 2: Operation Arrowhead",1.46,90,"Bohemia Interactive","Bohemia Interactive","2010-06-29",4,1,1,"Descarga digital",0,14.6,FALSE,"Acción","Simulación",FALSE,FALSE,2010,6,29
"Alien Breed Impact",1.06,88,"Team17 Software Ltd.","Team17 Digital Ltd","2010-06-03",9,2,1,"Descarga digital",0,8.83333333333333,FALSE,"Acción","Acción",FALSE,FALSE,2010,6,3
"Dustforce DX",1.06,87,"Hitbox Team","Hitbox Team","2012-01-17",6,0,1,"Descarga digital",0,8.15384615384615,FALSE,"Acción","Acción",FALSE,TRUE,2012,1,17
"We are the Dwarves",1,90,"Whale Rock Games","Whale Rock Games","2016-02-26",7,2,1,"Descarga digital",0,10,FALSE,"Acción","Aventura",FALSE,TRUE,2016,2,26
"Demolish & Build 2017",1.88,91,"Noble Muffins","Demolish Games S.A.","2016-10-18",7,0,0,"No",0,20.8888888888889,FALSE,"Simulación","Simulación",FALSE,FALSE,2016,10,18
"Pure Farming 2018",1.54,92,"Ice Flames","Techland Publishing","2018-03-13",9,17,1,"Descarga digital",0,19.25,FALSE,"Simulación","Simulación",FALSE,FALSE,2018,3,13
"Left Alive Day One Edition",8.73,85,"Square Enix","Square Enix","2019-03-05",2,6,1,"Descarga digital",0,58.2,FALSE,"Acción","Acción",FALSE,FALSE,2019,3,5
"Secret of Mana - Europe",19.07,52,"Square Enix","Square Enix","2018-02-15",8,11,1,"Descarga digital",0,39.7291666666667,FALSE,"Acción","RPG",FALSE,FALSE,2018,2,15
"Sid Meier's Civilization V: Brave New World",4.04,87,"Aspyr (Linux)","Aspyr (Linux)","2013-07-09",10,7,1,"Descarga digital",0,31.0769230769231,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2013,7,9
"Black Mirror",4.16,86,"KING Art","THQ Nordic","2017-11-28",8,6,1,"Descarga digital",0,29.7142857142857,FALSE,"Aventura","Aventura",FALSE,FALSE,2017,11,28
"NieR: Automata - 3C3C1D119440927",4.67,53,"Square Enix","Square Enix","2017-05-02",9,2,1,"Descarga digital",0,9.93617021276596,TRUE,"Acción","RPG",FALSE,FALSE,2017,5,2
"Lost Planet 3 - Europe",4,84,"Spark Unlimited","Capcom","2013-08-26",7,8,1,"Descarga digital",0,25,FALSE,"Acción","Acción",FALSE,FALSE,2013,8,26
"BattleTech",2,95,"Harebrained Schemes","Paradox Interactive","2018-04-24",9,17,1,"Descarga digital",0,40,FALSE,"Acción","Aventura",FALSE,FALSE,2018,4,24
"Darksiders III",5.73,86,"Gunfire Games","THQ Nordic","2018-11-27",9,25,1,"Descarga digital",0,40.9285714285714,FALSE,"Acción","Aventura",FALSE,FALSE,2018,11,27
"Oriental Empires",1.62,94,"Shining Pixel Studios","Iceberg Interactive","2017-09-14",9,0,1,"Descarga digital",0,27,FALSE,"Simulación","Estrategia",FALSE,TRUE,2017,9,14
"Warhammer: End Times - Vermintide Karak Azgaraz",2.84,68,"Fatshark","Fatshark","2016-12-15",9,6,1,"Descarga digital",0,8.875,TRUE,"Acción","Acción",FALSE,TRUE,2016,12,15
"Project Highrise",2.11,89,"SomaSim","Kasedo Games","2016-09-08",8,5,1,"Descarga digital",0,19.1818181818182,FALSE,"Simulación","Estrategia",FALSE,FALSE,2016,9,8
"Abzu",7.37,63,"Giant Squid","505 Games","2016-08-02",9,27,1,"Descarga digital",0,19.9189189189189,FALSE,"Acción","Aventura",FALSE,TRUE,2016,8,2
"Pro Cycling Manager 2016",1.26,87,"Cyanide Studio","Nacon","2016-06-16",8,11,1,"Descarga digital",0,9.69230769230769,FALSE,"Simulación","Deporte",FALSE,FALSE,2016,6,16
"Shoppe Keep",1.7,57,"Strange Fire","Excalibur Publishing","2016-05-20",6,3,1,"Descarga digital",0,3.95348837209302,FALSE,"Aventura","RPG",FALSE,TRUE,2016,5,20
"Sanctum",1.5,85,"Coffee Stain Studios","Coffee Stain Publishing","2011-04-15",3,0,1,"Descarga digital",0,10,FALSE,"Acción","Estrategia",FALSE,TRUE,2011,4,15
"Space Run Galaxy",1,90,"Passtech Games","Focus Entertainment","2016-06-17",2,1,1,"Descarga digital",0,10,FALSE,"Estrategia","Estrategia",FALSE,TRUE,2016,6,17
"Starpoint Gemini Warlords",1.73,95,"Little Green Men Games","Little Green Men Games","2017-05-23",9,2,1,"Descarga digital",0,34.6,FALSE,"Acción","RPG",FALSE,FALSE,2017,5,23
"This Means Warp",10.61,46,"Outlier","Jagex Ltd","2022-03-17",9,0,1,"Descarga digital",0,19.6481481481481,FALSE,"Acción","Estrategia",FALSE,TRUE,2022,3,17
"Hyperdimension Neptunia U: Action Unleashed",2.49,80,"Compile Heart","Idea Factory International","2016-03-21",8,6,1,"Descarga digital",0,12.45,FALSE,"Acción","RPG",FALSE,FALSE,2016,3,21
"Atelier Ryza 3: Alchemist of the End & the Secret Key Ultimate Edition",78.02,29,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.","2023-03-24",10,2,1,"Descarga digital",0,109.887323943662,FALSE,"Aventura","RPG",FALSE,FALSE,2023,3,24
"Scarlet Nexus Season Pass",10,50,"BANDAI NAMCO Studios Inc.","BANDAI NAMCO Entertainment","2021-11-16",7,0,1,"Descarga digital",0,20,TRUE,"Acción","Aventura",FALSE,FALSE,2021,11,16
"Adam's Venture: Origins",2.52,83,"Vertigo Games","SOEDESCO","2016-04-01",9,0,1,"Descarga digital",0,14.8235294117647,FALSE,"Aventura","Aventura",FALSE,TRUE,2016,4,1
"Children of Morta: Ancient Spirits",1.72,66,"Dead Mage","11 bit studios","2021-10-07",10,0,0,"No",0,5.05882352941176,TRUE,"Acción","Aventura",FALSE,TRUE,2021,10,7
"FlatOut: Ultimate Carnage",3.33,82,"Bugbear Entertainment","Strategy First","2008-08-19",10,0,1,"Descarga digital",0,18.5,FALSE,"Carreras","Carreras",FALSE,FALSE,2008,8,19
"Portal Dungeon",5.18,59,"DuskDogStudio","DuskDogStudio","2022-12-15",2,0,1,"Descarga digital",0,12.6341463414634,FALSE,"Acción","Acción",FALSE,TRUE,2022,12,15
"Train Station Renovation",5.13,72,"Live Motion Games","Live Motion Games","2020-10-01",10,0,1,"Descarga digital",0,18.3214285714286,FALSE,"Simulación","Simulación",FALSE,TRUE,2020,10,1
"Panzer Corps 2: Axis Operations - 1944",4.48,45,"Flashback Games","Slitherine Ltd.","2022-11-08",10,0,1,"Descarga digital",0,8.14545454545455,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2022,11,8
"Farming Simulator 22 - Antonio Carraro Pack",9.15,8,"Giants Software","Giants Software","2022-03-22",10,0,1,"Descarga digital",0,9.94565217391304,TRUE,"Simulación","Simulación",FALSE,FALSE,2022,3,22
"Train Valley 2 - Myths and Rails",1.86,67,"Timofey Shargorodskiy","META Publishing","2022-05-11",2,0,1,"Descarga digital",0,5.63636363636364,TRUE,"Aventura","Simulación",FALSE,TRUE,2022,5,11
"Triangle Strategy - Europe",29.68,51,"Artdink","Square Enix","2022-10-13",10,7,1,"Descarga digital",0,60.5714285714286,FALSE,"RPG","Simulación",FALSE,FALSE,2022,10,13
"Commandos 3 - HD Remaster",13.3,33,"Raylight Games","Kalypso Media","2022-08-30",10,1,1,"Descarga digital",0,19.8507462686567,FALSE,"Estrategia","Estrategia",FALSE,FALSE,2022,8,30
"Stronghold: Warlords - The Art of War Campaign",3.12,22,"FireFly Studios","FireFly Studios","2021-05-18",10,0,1,"Descarga digital",0,4,TRUE,"Simulación","Estrategia",FALSE,FALSE,2021,5,18
"Mortal Shell: The Virtuous Cycle",1.18,70,"Cold Symmetry","Playstack","2021-08-18",10,0,1,"Descarga digital",0,3.93333333333333,TRUE,"Acción","RPG",FALSE,FALSE,2021,8,18
"Shin chan: Mi verano con el Profesor —La semana infinita—",33.99,32,"Neos Corporation","Neos Corporation","2022-08-31",10,1,1,"Descarga digital",0,49.9852941176471,FALSE,"Aventura","Aventura",FALSE,FALSE,2022,8,31
"SuperPower 3",20.44,32,"GolemLabs","THQ Nordic","2022-10-07",2,5,1,"Descarga digital",0,30.0588235294118,FALSE,"Simulación","Estrategia",FALSE,FALSE,2022,10,7
"Goat Simulator: PAYDAY",1.14,77,"Coffee Stain Studios","Coffee Stain Publishing","2016-01-14",8,4,1,"Descarga digital",0,4.95652173913043,TRUE,"Simulación","Simulación",FALSE,TRUE,2016,1,14
"Heliborne Collection - Europe",4.86,84,"Klabater","Klabater","2017-10-12",7,1,1,"Descarga digital",0,30.375,FALSE,"Acción","Acción",FALSE,TRUE,2017,10,12
"Surviving the Aftermath: New Alliances",8.16,46,"Iceflake Studios","Paradox Interactive","2022-06-16",10,0,1,"Descarga digital",0,15.1111111111111,TRUE,"Simulación","Estrategia",FALSE,FALSE,2022,6,16
"City of Gangsters: The German Outfit",1,50,"SomaSim","Kasedo Games","2022-06-15",9,0,1,"Descarga digital",0,2,TRUE,"Estrategia","Simulación",FALSE,FALSE,2022,6,15
"The Valiant",18.89,53,"Kite Games","THQ Nordic","2022-10-19",10,1,1,"Descarga digital",0,40.1914893617021,FALSE,"RPG","Estrategia",FALSE,FALSE,2022,10,19
"Disgaea",3.8,81,"Nippon Ichi Software, Inc.","NIS America, Inc.","2016-02-24",10,1,1,"Descarga digital",0,20,FALSE,"RPG","RPG",FALSE,FALSE,2016,2,24
"Apico",8.42,50,"TNgineers","Whitethorn Games","2022-05-20",8,0,1,"Descarga digital",0,16.84,FALSE,"Simulación","Simulación",FALSE,FALSE,2022,5,20
"Warhammer 40,000: Chaos Gate - Daemonhunters Castellan Champion Upgrade Pack - Europe",8,47,"Complex Games","Frontier Foundry","2022-05-05",10,0,1,"Descarga digital",0,15.0943396226415,TRUE,"RPG","Estrategia",FALSE,FALSE,2022,5,5
"NORCO",3.64,76,"Geography of Robots","Raw Fury","2022-03-24",10,0,0,"No",0,15.1666666666667,FALSE,"Aventura","Aventura",FALSE,TRUE,2022,3,24
"Farming Simulator 2011",5.72,13,"Giants Software","Giants Software","2010-10-29",10,1,1,"Descarga digital",0,6.57471264367816,FALSE,"Simulación","Simulación",FALSE,FALSE,2010,10,29
"Gorogoa",4.17,70,"Buried Signal","Annapurna Interactive","2017-12-14",10,2,1,"Descarga digital",0,13.9,FALSE,"Aventura","Aventura",FALSE,TRUE,2017,12,14
"Hacktag",5,75,"Piece of Cake studios","Piece of Cake studios","2018-02-14",8,0,1,"Descarga digital",0,20,FALSE,"Acción","Aventura",FALSE,TRUE,2018,2,14
"City of Gangsters: Criminal Record",4.66,21,"SomaSim","Kasedo Games","2022-03-15",10,0,1,"Descarga digital",0,5.89873417721519,TRUE,"Simulación","Estrategia",FALSE,FALSE,2022,3,15
"Pro Basketball Manager 2022",7.06,72,"Umix Studios","Umix Studios","2021-11-16",10,1,1,"Descarga digital",0,25.2142857142857,FALSE,"Simulación","Deporte",FALSE,FALSE,2021,11,16
"Soul Hackers 2 - Europe",39.99,33,"ATLUS","SEGA","2022-08-26",10,2,1,"Descarga digital",0,59.6865671641791,FALSE,"RPG","RPG",FALSE,FALSE,2022,8,26
"N.E.R.O.: Nothing Ever Remains Obscure",1,93,"Storm in a Teacup","Storm in a Teacup","2016-04-29",7,0,1,"Descarga digital",0,14.2857142857143,FALSE,"Aventura","Aventura",FALSE,TRUE,2016,4,29
"Lovecraft's Untold Stories",1.44,90,"LLC Blini Games","Fulqrum Publishing","2019-01-31",9,0,1,"Descarga digital",0,14.4,FALSE,"Acción","Aventura",FALSE,TRUE,2019,1,31
"Detached",1.32,94,"Anshar Studios","Anshar Studios","2017-05-18",8,0,1,"Descarga digital",0,22,FALSE,"Simulación","Simulación",FALSE,TRUE,2017,5,18
"Happy's Humble Burger Farm",8.28,58,"Scythe Dev Team","tinyBuild","2021-12-03",10,0,1,"Descarga digital",0,19.7142857142857,FALSE,"Acción","Aventura",FALSE,TRUE,2021,12,3
"Dragon Ball: The Breakers",16.76,16,"Dimps Corporation","BANDAI NAMCO Entertainment","2022-10-14",5,9,1,"Descarga digital",0,19.952380952381,FALSE,"Acción","Aventura",TRUE,FALSE,2022,10,14
"Birthdays the Beginning",3.84,81,"TOYBOX Inc.","NIS America, Inc.","2017-05-09",1,0,1,"Descarga digital",0,20.2105263157895,FALSE,"Simulación","Simulación",FALSE,FALSE,2017,5,9
"Empire of Sin - Make It Count - Europe",12.29,18,"Romero Games","Paradox Interactive","2021-11-18",1,1,1,"Descarga digital",0,14.9878048780488,TRUE,"RPG","Estrategia",FALSE,FALSE,2021,11,18
"The Almost Gone",2.37,76,"Happy Volcano","Playdigious","2020-06-25",9,0,1,"Descarga digital",0,9.875,FALSE,"Aventura","Aventura",FALSE,TRUE,2020,6,25
"Generation Zero - Schweet Vanity Pack",1.14,62,"Systemic Reaction","Systemic Reaction","2019-07-02",2,0,1,"Descarga digital",0,3,TRUE,"Acción","Aventura",FALSE,FALSE,2019,7,2
"Defend the Rook",4.78,68,"One Up Plus","Maple Whispering Limited","2021-10-26",9,0,1,"Descarga digital",0,14.9375,FALSE,"RPG","Estrategia",FALSE,TRUE,2021,10,26
"X Rebirth VR Edition",8.12,80,"Egosoft","Egosoft","2017-12-07",9,0,1,"Descarga digital",0,40.6,FALSE,"Acción","Simulación",FALSE,FALSE,2017,12,7
"Surviving Mars: Mars Lifestyle Radio",3.49,13,"Abstraction","Paradox Interactive","2021-09-07",8,0,1,"Descarga digital",0,4.01149425287356,TRUE,"Simulación","Estrategia",FALSE,FALSE,2021,9,7
"Ambition: A Minuet in Power",3.57,82,"Joy Manufacturing Co.","Iceberg Interactive","2021-08-18",2,0,1,"Descarga digital",0,19.8333333333333,FALSE,"Aventura","RPG",FALSE,TRUE,2021,8,18
"The Artful Escape",9.91,48,"Beethoven and Dinosaur","Annapurna Interactive","2021-09-09",10,2,1,"Descarga digital",0,19.0576923076923,FALSE,"Acción","Aventura",FALSE,TRUE,2021,9,9
"Real Heroes: Firefighter HD - Europe",7.55,40,"Scientifically Proven","Ziggurat","2021-01-21",9,0,1,"Descarga digital",0,12.5833333333333,FALSE,"Acción","Simulación",FALSE,FALSE,2021,1,21
"Grim Dawn - Ashes of Malmouth Expansion",15.87,12,"Crate Entertainment","Crate Entertainment","2017-10-11",9,0,0,"No",0,18.0340909090909,TRUE,"Acción","Aventura",FALSE,TRUE,2017,10,11
"The Night of the Rabbit",1.46,93,"Daedalic Entertainment","Daedalic Entertainment","2013-05-28",10,1,1,"Descarga digital",0,20.8571428571429,FALSE,"Aventura","Aventura",FALSE,TRUE,2013,5,28
"Capcom Arcade Stadium Packs 1, 2, and 3",14.57,64,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.","2021-05-25",5,0,1,"Descarga digital",0,40.4722222222222,FALSE,"Acción","Acción",FALSE,FALSE,2021,5,25
"DjMax Respect V - Deluxe Edition",24.52,74,"NEOWIZ","NEOWIZ","2020-03-12",10,0,1,"Descarga digital",0,94.3076923076923,FALSE,"Acción","Deporte",FALSE,FALSE,2020,3,12
"Phantom Abyss",15.72,32,"Team WIBY","Devolver Digital","2021-06-22",10,1,1,"Descarga digital",0,23.1176470588235,FALSE,"Acción","Aventura",FALSE,TRUE,2021,6,22
"King's Bounty II - Lord's Edition",17.37,61,"Fulqrum Games","方块游戏 (China)","2021-08-24",10,6,1,"Descarga digital",0,44.5384615384615,FALSE,"Aventura","RPG",FALSE,FALSE,2021,8,24
"Black Future '88",1.32,93,"SUPERSCARYSNAKES","Surefire.Games","2019-11-21",10,0,1,"Descarga digital",0,18.8571428571429,FALSE,"Acción","Aventura",FALSE,FALSE,2019,11,21
"Hearts of Iron IV: Eastern Front Music Pack - Europe",3.64,27,"Paradox Development Studio","Paradox Interactive","2021-06-03",10,0,1,"Descarga digital",0,4.98630136986301,TRUE,"Simulación","Estrategia",FALSE,FALSE,2021,6,3
"Retimed",1,93,"Team Maniax","WhisperGames","2019-12-05",9,0,1,"Descarga digital",0,14.2857142857143,FALSE,"Acción","Acción",FALSE,TRUE,2019,12,5
"Black Mirror III",1.72,83,"Cranberry Production","THQ Nordic","2011-04-19",8,0,1,"Descarga digital",0,10.1176470588235,FALSE,"Aventura","Aventura",FALSE,FALSE,2011,4,19
"Crusader Kings II: Dynasty Shield II",1.01,49,"Paradox Interactive","Paradox Interactive","2012-10-16",10,0,1,"Descarga digital",0,1.98039215686275,TRUE,"Estrategia","Estrategia",FALSE,FALSE,2012,10,16
"Predator: Hunting Grounds - Predator DLC Bundle",4.81,81,"IllFonic","PlayStation PC LLC","2021-04-29",10,0,1,"Descarga digital",0,25.3157894736842,TRUE,"Acción","Acción",TRUE,FALSE,2021,4,29
"Warpips",3.6,76,"Skirmish Mode Games","Daedalic Entertainment","2022-04-21",10,3,1,"Descarga digital",0,15,FALSE,"Acción","Estrategia",FALSE,TRUE,2022,4,21
"Arma 2: British Armed Forces",1,86,"Bohemia Interactive","Bohemia Interactive","2010-08-27",0,0,1,"Descarga digital",0,7.14285714285714,TRUE,"Acción","Simulación",FALSE,FALSE,2010,8,27
"Huntdown",8.12,52,"Easy Trigger Games","Coffee Stain Publishing","2021-05-12",10,0,1,"Descarga digital",0,16.9166666666667,FALSE,"Acción","Acción",FALSE,TRUE,2021,5,12
"BeamNG.drive",20.55,2,"BeamNG","BeamNG","2021-04-15",10,21,0,"No",0,20.969387755102,FALSE,"Carreras","Simulación",FALSE,FALSE,2021,4,15
"Reigns: Game of Thrones",2.5,37,"Nerial","Devolver Digital","2018-10-18",10,0,1,"Descarga digital",0,3.96825396825397,FALSE,"Aventura","RPG",FALSE,TRUE,2018,10,18
"Tour de France 2021 - Europe",6.6,83,"Cyanide Studio","Nacon","2021-06-03",10,1,1,"Descarga digital",0,38.8235294117647,FALSE,"Carreras","Simulación",FALSE,FALSE,2021,6,3
"The Bard's Tale",5.14,69,"inXile Entertainment","inXile Entertainment","2005-06-17",9,0,1,"Descarga digital",0,16.5806451612903,FALSE,"Acción","Aventura",FALSE,FALSE,2005,6,17
"The Outer Worlds: Asesinato en Erídano - Europe",7.8,48,"Obsidian Entertainment","Private Division","2021-03-17",10,0,1,"Descarga digital",0,15,TRUE,"RPG","RPG",FALSE,FALSE,2021,3,17
"The Outer Worlds: Peril on Gorgon - Europe",8.12,46,"Obsidian Entertainment","Private Division","2020-10-23",10,0,1,"Descarga digital",0,15.037037037037,TRUE,"RPG","RPG",FALSE,FALSE,2020,10,23
"Moving Out - Movers in Paradise",2.57,66,"Devm Games","Team17 Digital Ltd","2021-02-25",10,0,1,"Descarga digital",0,7.55882352941176,TRUE,"Acción","Simulación",FALSE,TRUE,2021,2,25
"Medieval Engineers",3.92,52,"Keen Software House","Keen Software House","2015-02-19",8,6,1,"Descarga digital",0,8.16666666666667,FALSE,"Acción","Simulación",FALSE,TRUE,2015,2,19
"Seven: Enhanced Edition",2.3,92,"Fool's Theory","IMGN.PRO","2017-12-01",9,4,0,"No",0,28.75,FALSE,"Acción","Aventura",FALSE,TRUE,2017,12,1
"Blackthorn Arena",4.53,73,"PersonaeGame Studio","PersonaeGame Studio","2020-01-17",10,0,1,"Descarga digital",0,16.7777777777778,FALSE,"RPG","Simulación",FALSE,TRUE,2020,1,17
